utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal
2015-11-30T11:00:00Z,7.453,100.213439304,151.085560696
2015-11-30T12:00:00Z,7.527,86.8624415695,133.552958431
2015-11-30T13:00:00Z,7.099,48.9245975961,102.770202404
2015-11-30T14:00:00Z,5.893,9.13783500221,48.0231649978
2015-11-30T15:00:00Z,4.564,0.159548938043,2.38355106196
2015-11-30T16:00:00Z,4.337,0,0
2015-11-30T17:00:00Z,4.385,0,0
2015-11-30T18:00:00Z,4.468,0,0
2015-11-30T19:00:00Z,4.518,0,0
2015-11-30T20:00:00Z,4.619,0,0
2015-11-30T21:00:00Z,4.779,0,0
2015-11-30T22:00:00Z,4.921,0,0
2015-11-30T23:00:00Z,5.001,0,0
2015-12-01T00:00:00Z,4.919,0,0
2015-12-01T01:00:00Z,4.85,0,0
2015-12-01T02:00:00Z,4.798,0,0
2015-12-01T03:00:00Z,4.792,0,0
2015-12-01T04:00:00Z,4.861,0,0
2015-12-01T05:00:00Z,4.854,0,0
2015-12-01T06:00:00Z,4.829,0.106706171961,1.74609382804
2015-12-01T07:00:00Z,5.293,2.6832324745,36.2049675255
2015-12-01T08:00:00Z,6.12,11.5735769413,92.5973230587
2015-12-01T09:00:00Z,6.805,18.3048594215,130.329640578
2015-12-01T10:00:00Z,7.274,19.1299287898,146.74287121
2015-12-01T11:00:00Z,7.551,15.0645585525,140.296141448
2015-12-01T12:00:00Z,7.576,9.49787185135,114.601128149
2015-12-01T13:00:00Z,7.264,4.41067276242,74.2292272376
2015-12-01T14:00:00Z,6.621,1.39385666614,31.7896433339
2015-12-01T15:00:00Z,5.927,0.0427974118645,1.55430258814
2015-12-01T16:00:00Z,5.632,0,0
2015-12-01T17:00:00Z,5.422,0,0
2015-12-01T18:00:00Z,5.164,0,0
2015-12-01T19:00:00Z,4.925,0,0
2015-12-01T20:00:00Z,4.752,0,0
2015-12-01T21:00:00Z,4.65,0,0
2015-12-01T22:00:00Z,4.508,0,0
2015-12-01T23:00:00Z,4.446,0,0
2015-12-02T00:00:00Z,4.445,0,0
2015-12-02T01:00:00Z,4.506,0,0
2015-12-02T02:00:00Z,4.62,0,0
2015-12-02T03:00:00Z,4.664,0,0
2015-12-02T04:00:00Z,4.714,0,0
2015-12-02T05:00:00Z,4.745,0,0
2015-12-02T06:00:00Z,4.661,0.0780955945276,1.26920440547
2015-12-02T07:00:00Z,5.163,5.93713298488,39.5893670151
2015-12-02T08:00:00Z,6.455,32.4271758805,95.5105241195
2015-12-02T09:00:00Z,7.666,75.5466877684,128.357312232
2015-12-02T10:00:00Z,8.707,120.646967644,136.365932356
2015-12-02T11:00:00Z,9.465,145.97814696,127.12825304
2015-12-02T12:00:00Z,9.729,136.167063928,109.129936072
2015-12-02T13:00:00Z,9.369,83.7669644477,86.8089355523
2015-12-02T14:00:00Z,7.831,23.0298862766,46.8293137234
2015-12-02T15:00:00Z,5.797,0.631295050801,2.8169049492
2015-12-02T16:00:00Z,5.002,0,0
2015-12-02T17:00:00Z,4.455,0,0
2015-12-02T18:00:00Z,4.038,0,0
2015-12-02T19:00:00Z,3.647,0,0
2015-12-02T20:00:00Z,3.316,0,0
2015-12-02T21:00:00Z,3.141,0,0
2015-12-02T22:00:00Z,3.13,0,0
2015-12-02T23:00:00Z,3.15,0,0
2015-12-03T00:00:00Z,3.098,0,0
2015-12-03T01:00:00Z,2.971,0,0
2015-12-03T02:00:00Z,2.73,0,0
2015-12-03T03:00:00Z,2.512,0,0
2015-12-03T04:00:00Z,2.36,0,0
2015-12-03T05:00:00Z,2.293,0,0
2015-12-03T06:00:00Z,2.27,0.170689716772,1.39511028323
2015-12-03T07:00:00Z,3.236,17.9313558219,41.9338441781
2015-12-03T08:00:00Z,5.275,80.1081184611,80.0431815389
2015-12-03T09:00:00Z,6.816,157.575953962,90.9629460382
2015-12-03T10:00:00Z,8.054,224.995008047,85.1245919526
2015-12-03T11:00:00Z,8.593,230.991327269,82.4441727315
2015-12-03T12:00:00Z,8.67,199.6181632,74.5411368005
2015-12-03T13:00:00Z,8.111,125.585392693,64.0000073074
2015-12-03T14:00:00Z,6.354,36.69542898,40.22087102
2015-12-03T15:00:00Z,4.249,0.825233314275,2.54126668573
2015-12-03T16:00:00Z,3.049,0,0
2015-12-03T17:00:00Z,2.141,0,0
2015-12-03T18:00:00Z,1.522,0,0
2015-12-03T19:00:00Z,1.251,0,0
2015-12-03T20:00:00Z,1.064,0,0
2015-12-03T21:00:00Z,1.03,0,0
2015-12-03T22:00:00Z,1.136,0,0
2015-12-03T23:00:00Z,1.24,0,0
2015-12-04T00:00:00Z,1.346,0,0
2015-12-04T01:00:00Z,1.499,0,0
2015-12-04T02:00:00Z,1.504,0,0
2015-12-04T03:00:00Z,1.277,0,0
2015-12-04T04:00:00Z,1.195,0,0
2015-12-04T05:00:00Z,1.084,0,0
2015-12-04T06:00:00Z,0.906,0.0405833689494,0.813816631051
2015-12-04T07:00:00Z,1.401,7.38834454826,38.7277554517
2015-12-04T08:00:00Z,2.995,60.7233399129,87.2170600871
2015-12-04T09:00:00Z,4.945,156.821391199,92.6469088012
2015-12-04T10:00:00Z,6.729,223.829620869,85.8467791311
2015-12-04T11:00:00Z,7.906,245.575618637,77.024581363
2015-12-04T12:00:00Z,8.338,207.452241384,71.5746586155
2015-12-04T13:00:00Z,7.685,121.694797785,66.0166022146
2015-12-04T14:00:00Z,5.486,28.1934468828,43.0080531172
2015-12-04T15:00:00Z,3.389,0.258709596261,1.95169040374
2015-12-04T16:00:00Z,2.729,0,0
2015-12-04T17:00:00Z,2.456,0,0
2015-12-04T18:00:00Z,2.309,0,0
2015-12-04T19:00:00Z,2.244,0,0
2015-12-04T20:00:00Z,2.273,0,0
2015-12-04T21:00:00Z,2.35,0,0
2015-12-04T22:00:00Z,2.549,0,0
2015-12-04T23:00:00Z,2.792,0,0
2015-12-05T00:00:00Z,3.051,0,0
2015-12-05T01:00:00Z,3.3,0,0
2015-12-05T02:00:00Z,3.416,0,0
2015-12-05T03:00:00Z,3.396,0,0
2015-12-05T04:00:00Z,3.225,0,0
2015-12-05T05:00:00Z,2.9,0,0
2015-12-05T06:00:00Z,2.539,0.083493614132,0.967106385868
2015-12-05T07:00:00Z,3.142,14.5693844619,40.1283155381
2015-12-05T08:00:00Z,5.335,88.2565671142,75.0689328858
2015-12-05T09:00:00Z,7.258,176.281414255,80.6582857449
2015-12-05T10:00:00Z,8.726,233.026561465,78.703938535
2015-12-05T11:00:00Z,9.595,244.710619615,74.3553803853
2015-12-05T12:00:00Z,9.827,204.665571307,69.9260286928
2015-12-05T13:00:00Z,9.21,124.4831654,62.2287345995
2015-12-05T14:00:00Z,6.893,33.5251950007,39.3973049993
2015-12-05T15:00:00Z,4.596,0.537317667075,2.09148233292
2015-12-05T16:00:00Z,3.439,0,0
2015-12-05T17:00:00Z,2.299,0,0
2015-12-05T18:00:00Z,1.951,0,0
2015-12-05T19:00:00Z,1.683,0,0
2015-12-05T20:00:00Z,1.329,0,0
2015-12-05T21:00:00Z,0.964,0,0
2015-12-05T22:00:00Z,0.767,0,0
2015-12-05T23:00:00Z,0.741,0,0
2015-12-06T00:00:00Z,0.676,0,0
2015-12-06T01:00:00Z,0.719,0,0
2015-12-06T02:00:00Z,0.759,0,0
2015-12-06T03:00:00Z,0.778,0,0
2015-12-06T04:00:00Z,0.767,0,0
2015-12-06T05:00:00Z,0.714,0,0
2015-12-06T06:00:00Z,0.688,0.0693781689627,0.872521831037
2015-12-06T07:00:00Z,1.373,12.8035797703,40.0638202297
2015-12-06T08:00:00Z,3.132,68.1094909236,83.0330090764
2015-12-06T09:00:00Z,4.867,138.046560196,98.760139804
2015-12-06T10:00:00Z,6.313,178.596110958,104.152789042
2015-12-06T11:00:00Z,7.319,189.094648949,100.462751051
2015-12-06T12:00:00Z,7.761,156.464042021,92.5883579795
2015-12-06T13:00:00Z,7.325,91.1540636076,77.2608363924
2015-12-06T14:00:00Z,5.505,23.7585829883,42.0319170117
2015-12-06T15:00:00Z,3.576,0.415586976173,1.94521302383
2015-12-06T16:00:00Z,2.625,0,0
2015-12-06T17:00:00Z,2.069,0,0
2015-12-06T18:00:00Z,1.81,0,0
2015-12-06T19:00:00Z,1.643,0,0
2015-12-06T20:00:00Z,1.488,0,0
2015-12-06T21:00:00Z,1.374,0,0
2015-12-06T22:00:00Z,1.288,0,0
2015-12-06T23:00:00Z,1.305,0,0
2015-12-07T00:00:00Z,1.351,0,0
2015-12-07T01:00:00Z,1.215,0,0
2015-12-07T02:00:00Z,1.085,0,0
2015-12-07T03:00:00Z,0.968,0,0
2015-12-07T04:00:00Z,0.8,0,0
2015-12-07T05:00:00Z,0.62,0,0
2015-12-07T06:00:00Z,0.565,0.126825849856,0.940074150144
2015-12-07T07:00:00Z,1.567,20.1352897772,38.1298102228
2015-12-07T08:00:00Z,4.214,92.2587695797,70.7285304203
2015-12-07T09:00:00Z,6.313,173.632185323,79.196614677
2015-12-07T10:00:00Z,7.973,225.656024157,79.3364758427
2015-12-07T11:00:00Z,9.207,234.511526742,76.1293732575
2015-12-07T12:00:00Z,9.579,198.078699928,70.3511000721
2015-12-07T13:00:00Z,8.885,120.84110167,61.4904983302
2015-12-07T14:00:00Z,6.724,32.2199192448,37.7764807552
2015-12-07T15:00:00Z,4.547,0.508742673375,1.81025732663
2015-12-07T16:00:00Z,3.265,0,0
2015-12-07T17:00:00Z,2.228,0,0
2015-12-07T18:00:00Z,1.501,0,0
2015-12-07T19:00:00Z,0.991,0,0
2015-12-07T20:00:00Z,0.652,0,0
2015-12-07T21:00:00Z,0.552,0,0
2015-12-07T22:00:00Z,0.576,0,0
2015-12-07T23:00:00Z,0.472,0,0
2015-12-08T00:00:00Z,0.361,0,0
2015-12-08T01:00:00Z,0.17,0,0
2015-12-08T02:00:00Z,0.039,0,0
2015-12-08T03:00:00Z,-0.16,0,0
2015-12-08T04:00:00Z,-0.351,0,0
2015-12-08T05:00:00Z,-0.468,0,0
2015-12-08T06:00:00Z,-0.499,0.0277937132862,0.609906286714
2015-12-08T07:00:00Z,0.067,3.89521004565,34.0605899544
2015-12-08T08:00:00Z,1.516,21.7800203371,90.4198796629
2015-12-08T09:00:00Z,2.977,59.0012628228,129.611237177
2015-12-08T10:00:00Z,4.239,93.959587732,143.488312268
2015-12-08T11:00:00Z,5.1,97.0359707378,143.245029262
2015-12-08T12:00:00Z,5.258,67.8638465039,130.005953496
2015-12-08T13:00:00Z,4.713,30.9810793628,95.6550206372
2015-12-08T14:00:00Z,3.439,6.16916902843,39.4296309716
2015-12-08T15:00:00Z,2.213,0.126859138985,1.45004086102
2015-12-08T16:00:00Z,1.72,0,0
2015-12-08T17:00:00Z,1.449,0,0
2015-12-08T18:00:00Z,1.169,0,0
2015-12-08T19:00:00Z,0.875,0,0
2015-12-08T20:00:00Z,0.608,0,0
2015-12-08T21:00:00Z,0.423,0,0
2015-12-08T22:00:00Z,0.345,0,0
2015-12-08T23:00:00Z,0.284,0,0
2015-12-09T00:00:00Z,0.304,0,0
2015-12-09T01:00:00Z,0.387,0,0
2015-12-09T02:00:00Z,0.507,0,0
2015-12-09T03:00:00Z,0.58,0,0
2015-12-09T04:00:00Z,0.638,0,0
2015-12-09T05:00:00Z,0.656,0,0
2015-12-09T06:00:00Z,0.677,0.00486972212731,0.307030277873
2015-12-09T07:00:00Z,1.203,0.652698839423,21.9449011606
2015-12-09T08:00:00Z,2.34,2.75699477819,62.8378052218
2015-12-09T09:00:00Z,3.257,4.61573929915,93.0482607008
2015-12-09T10:00:00Z,3.955,5.65205283189,109.662647168
2015-12-09T11:00:00Z,4.315,4.71409120311,103.917708797
2015-12-09T12:00:00Z,4.293,3.11122380041,83.0491761996
2015-12-09T13:00:00Z,3.83,1.58277133229,52.9166286677
2015-12-09T14:00:00Z,3.085,0.489838272641,20.4939617274
2015-12-09T15:00:00Z,2.488,0.0169549613198,0.79584503868
2015-12-09T16:00:00Z,2.32,0,0
2015-12-09T17:00:00Z,2.125,0,0
2015-12-09T18:00:00Z,1.888,0,0
2015-12-09T19:00:00Z,1.696,0,0
2015-12-09T20:00:00Z,1.589,0,0
2015-12-09T21:00:00Z,1.567,0,0
2015-12-09T22:00:00Z,1.565,0,0
2015-12-09T23:00:00Z,1.494,0,0
2015-12-10T00:00:00Z,1.352,0,0
2015-12-10T01:00:00Z,1.105,0,0
2015-12-10T02:00:00Z,0.759,0,0
2015-12-10T03:00:00Z,0.378,0,0
2015-12-10T04:00:00Z,0.003,0,0
2015-12-10T05:00:00Z,-0.403,0,0
2015-12-10T06:00:00Z,-0.741,0.035324864426,0.519275135574
2015-12-10T07:00:00Z,-0.447,8.61524392018,35.0717560798
2015-12-10T08:00:00Z,1.081,66.963690537,77.395209463
2015-12-10T09:00:00Z,2.539,188.084147856,70.7050521436
2015-12-10T10:00:00Z,3.841,253.365830115,64.1962698853
2015-12-10T11:00:00Z,4.732,270.995752622,57.715747378
2015-12-10T12:00:00Z,5.037,229.578961621,53.705638379
2015-12-10T13:00:00Z,4.586,142.53738722,48.8003127802
2015-12-10T14:00:00Z,2.469,40.3830574121,32.0615425879
2015-12-10T15:00:00Z,0.558,0.607889948908,1.49421005109
2015-12-10T16:00:00Z,-0.166,0,0
2015-12-10T17:00:00Z,-0.761,0,0
2015-12-10T18:00:00Z,-1.272,0,0
2015-12-10T19:00:00Z,-1.808,0,0
2015-12-10T20:00:00Z,-2.289,0,0
2015-12-10T21:00:00Z,-2.575,0,0
2015-12-10T22:00:00Z,-2.729,0,0
2015-12-10T23:00:00Z,-2.802,0,0
2015-12-11T00:00:00Z,-2.788,0,0
2015-12-11T01:00:00Z,-2.699,0,0
2015-12-11T02:00:00Z,-2.612,0,0
2015-12-11T03:00:00Z,-2.597,0,0
2015-12-11T04:00:00Z,-2.75,0,0
2015-12-11T05:00:00Z,-2.925,0,0
2015-12-11T06:00:00Z,-3.037,0.158465138419,0.705834861581
2015-12-11T07:00:00Z,-1.951,33.4125979224,30.6009020776
2015-12-11T08:00:00Z,0.495,132.807985701,48.0959142992
2015-12-11T09:00:00Z,2.474,228.952539367,49.9867606334
2015-12-11T10:00:00Z,4.141,281.303676656,50.6207233435
2015-12-11T11:00:00Z,5.174,279.338793348,52.0727066525
2015-12-11T12:00:00Z,5.337,223.07055053,54.3008494695
2015-12-11T13:00:00Z,3.986,128.009244932,53.7578550681
2015-12-11T14:00:00Z,1.358,25.8651947801,36.1418052199
2015-12-11T15:00:00Z,-0.489,0.218044071635,1.22815592836
2015-12-11T16:00:00Z,-0.645,0,0
2015-12-11T17:00:00Z,-0.566,0,0
2015-12-11T18:00:00Z,-0.372,0,0
2015-12-11T19:00:00Z,-0.165,0,0
2015-12-11T20:00:00Z,-0.025,0,0
2015-12-11T21:00:00Z,0.174,0,0
2015-12-11T22:00:00Z,0.354,0,0
2015-12-11T23:00:00Z,0.445,0,0
2015-12-12T00:00:00Z,0.363,0,0
2015-12-12T01:00:00Z,0.003,0,0
2015-12-12T02:00:00Z,-0.129,0,0
2015-12-12T03:00:00Z,-0.087,0,0
2015-12-12T04:00:00Z,0.171,0,0
2015-12-12T05:00:00Z,0.489,0,0
2015-12-12T06:00:00Z,0.694,0.0178266554927,0.416573344507
2015-12-12T07:00:00Z,1.292,2.48656227901,28.975437721
2015-12-12T08:00:00Z,2.667,14.4186035315,83.9426964685
2015-12-12T09:00:00Z,4.118,35.0597349277,126.011465072
2015-12-12T10:00:00Z,5.295,65.1247177232,146.809382277
2015-12-12T11:00:00Z,6.111,85.1043523912,143.949047609
2015-12-12T12:00:00Z,6.375,72.090106777,126.259593223
2015-12-12T13:00:00Z,5.805,40.9718490816,92.9682509184
2015-12-12T14:00:00Z,4.133,9.92945807579,40.0713419242
2015-12-12T15:00:00Z,2.708,0.185352002645,1.30754799736
2015-12-12T16:00:00Z,2.363,0,0
2015-12-12T17:00:00Z,2.011,0,0
2015-12-12T18:00:00Z,1.655,0,0
2015-12-12T19:00:00Z,1.317,0,0
2015-12-12T20:00:00Z,1.023,0,0
2015-12-12T21:00:00Z,0.795,0,0
2015-12-12T22:00:00Z,0.475,0,0
2015-12-12T23:00:00Z,-0.005,0,0
2015-12-13T00:00:00Z,-0.533,0,0
2015-12-13T01:00:00Z,-0.89,0,0
2015-12-13T02:00:00Z,-1.072,0,0
2015-12-13T03:00:00Z,-1.088,0,0
2015-12-13T04:00:00Z,-1.097,0,0
2015-12-13T05:00:00Z,-1.142,0,0
2015-12-13T06:00:00Z,-1.205,0.0834220936337,0.584577906366
2015-12-13T07:00:00Z,-0.056,15.3655552235,35.7876447765
2015-12-13T08:00:00Z,2.218,68.0104826581,77.5364173419
2015-12-13T09:00:00Z,4.007,132.140690408,95.4022095921
2015-12-13T10:00:00Z,5.427,173.203932548,100.955267452
2015-12-13T11:00:00Z,6.384,175.794668424,100.644831576
2015-12-13T12:00:00Z,6.499,136.572710846,95.9795891535
2015-12-13T13:00:00Z,5.532,65.3709657931,81.7714342069
2015-12-13T14:00:00Z,3.692,12.7679958553,38.1018041447
2015-12-13T15:00:00Z,2.279,0.233633279961,1.23806672004
2015-12-13T16:00:00Z,2.075,0,0
2015-12-13T17:00:00Z,2.039,0,0
2015-12-13T18:00:00Z,1.997,0,0
2015-12-13T19:00:00Z,1.839,0,0
2015-12-13T20:00:00Z,1.62,0,0
2015-12-13T21:00:00Z,1.309,0,0
2015-12-13T22:00:00Z,1.061,0,0
2015-12-13T23:00:00Z,0.943,0,0
2015-12-14T00:00:00Z,0.874,0,0
2015-12-14T01:00:00Z,0.743,0,0
2015-12-14T02:00:00Z,0.475,0,0
2015-12-14T03:00:00Z,0.151,0,0
2015-12-14T04:00:00Z,-0.131,0,0
2015-12-14T05:00:00Z,-0.439,0,0
2015-12-14T06:00:00Z,-0.866,0.0256251718267,0.400974828173
2015-12-14T07:00:00Z,-0.558,6.44638231418,33.5968176858
2015-12-14T08:00:00Z,0.888,42.5645474588,85.3520525412
2015-12-14T09:00:00Z,2.539,108.699918436,106.490381564
2015-12-14T10:00:00Z,3.812,160.39284914,108.15005086
2015-12-14T11:00:00Z,4.817,168.296776863,105.155723137
2015-12-14T12:00:00Z,5.159,136.100904938,97.4027950623
2015-12-14T13:00:00Z,4.66,64.515388369,82.700311631
2015-12-14T14:00:00Z,2.789,12.4796717874,38.3205282126
2015-12-14T15:00:00Z,1.082,0.182683932302,1.1502160677
2015-12-14T16:00:00Z,0.699,0,0
2015-12-14T17:00:00Z,0.35,0,0
2015-12-14T18:00:00Z,0.041,0,0
2015-12-14T19:00:00Z,-0.195,0,0
2015-12-14T20:00:00Z,-0.327,0,0
2015-12-14T21:00:00Z,-0.299,0,0
2015-12-14T22:00:00Z,-0.321,0,0
2015-12-14T23:00:00Z,-0.376,0,0
2015-12-15T00:00:00Z,-0.53,0,0
2015-12-15T01:00:00Z,-0.696,0,0
2015-12-15T02:00:00Z,-0.874,0,0
2015-12-15T03:00:00Z,-1.092,0,0
2015-12-15T04:00:00Z,-1.253,0,0
2015-12-15T05:00:00Z,-1.394,0,0
2015-12-15T06:00:00Z,-1.508,0.0135919083133,0.334308091687
2015-12-15T07:00:00Z,-0.932,3.39162504029,31.5006749597
2015-12-15T08:00:00Z,0.676,21.5422443591,89.7320556409
2015-12-15T09:00:00Z,2.309,46.3924243467,130.080075653
2015-12-15T10:00:00Z,3.658,53.3280206373,150.273879363
2015-12-15T11:00:00Z,4.427,38.230867049,148.430332951
2015-12-15T12:00:00Z,4.572,20.485756817,122.593443183
2015-12-15T13:00:00Z,4.011,7.32619596151,76.3800040385
2015-12-15T14:00:00Z,2.866,1.4000517345,25.9948482655
2015-12-15T15:00:00Z,2.013,0.0363490916381,0.797850908362
2015-12-15T16:00:00Z,1.723,0,0
2015-12-15T17:00:00Z,1.497,0,0
2015-12-15T18:00:00Z,1.348,0,0
2015-12-15T19:00:00Z,1.298,0,0
2015-12-15T20:00:00Z,1.268,0,0
2015-12-15T21:00:00Z,1.207,0,0
2015-12-15T22:00:00Z,1.148,0,0
2015-12-15T23:00:00Z,1.087,0,0
2015-12-16T00:00:00Z,1.006,0,0
2015-12-16T01:00:00Z,0.95,0,0
2015-12-16T02:00:00Z,0.913,0,0
2015-12-16T03:00:00Z,0.841,0,0
2015-12-16T04:00:00Z,0.76,0,0
2015-12-16T05:00:00Z,0.708,0,0
2015-12-16T06:00:00Z,0.802,0.00968241353378,0.275317586466
2015-12-16T07:00:00Z,1.244,2.86020470299,29.825395297
2015-12-16T08:00:00Z,2.439,16.9105398818,86.0779601182
2015-12-16T09:00:00Z,3.946,37.2035319916,127.410168008
2015-12-16T10:00:00Z,5.182,51.4188200319,147.658479968
2015-12-16T11:00:00Z,5.858,60.5165325129,148.882567487
2015-12-16T12:00:00Z,5.959,47.2850562455,130.116743755
2015-12-16T13:00:00Z,5.444,24.4574309591,92.3221690409
2015-12-16T14:00:00Z,4.026,4.4163930128,35.3859069872
2015-12-16T15:00:00Z,2.503,0.0184663046036,0.548433695396
2015-12-16T16:00:00Z,2.058,0,0
2015-12-16T17:00:00Z,1.917,0,0
2015-12-16T18:00:00Z,1.75,0,0
2015-12-16T19:00:00Z,1.678,0,0
2015-12-16T20:00:00Z,1.74,0,0
2015-12-16T21:00:00Z,1.821,0,0
2015-12-16T22:00:00Z,1.872,0,0
2015-12-16T23:00:00Z,1.852,0,0
2015-12-17T00:00:00Z,1.827,0,0
2015-12-17T01:00:00Z,1.777,0,0
2015-12-17T02:00:00Z,1.725,0,0
2015-12-17T03:00:00Z,1.717,0,0
2015-12-17T04:00:00Z,1.705,0,0
2015-12-17T05:00:00Z,1.729,0,0
2015-12-17T06:00:00Z,1.802,0.00268523269457,0.155314767305
2015-12-17T07:00:00Z,2.22,0.638382851441,19.3428171486
2015-12-17T08:00:00Z,3.175,3.03234800401,59.625851996
2015-12-17T09:00:00Z,4.14,7.04322098353,98.2486790165
2015-12-17T10:00:00Z,5.033,11.4286006144,123.943899386
2015-12-17T11:00:00Z,5.782,14.4570019959,130.912098004
2015-12-17T12:00:00Z,6.347,16.3832447111,120.910255289
2015-12-17T13:00:00Z,6.295,12.1396795091,87.0554204909
2015-12-17T14:00:00Z,5.233,3.93202304735,35.0896769527
2015-12-17T15:00:00Z,4.064,0.100461465382,1.04883853462
2015-12-17T16:00:00Z,3.693,0,0
2015-12-17T17:00:00Z,3.449,0,0
2015-12-17T18:00:00Z,3.247,0,0
2015-12-17T19:00:00Z,2.992,0,0
2015-12-17T20:00:00Z,2.789,0,0
2015-12-17T21:00:00Z,2.606,0,0
2015-12-17T22:00:00Z,2.439,0,0
2015-12-17T23:00:00Z,2.304,0,0
2015-12-18T00:00:00Z,2.146,0,0
2015-12-18T01:00:00Z,2.024,0,0
2015-12-18T02:00:00Z,1.989,0,0
2015-12-18T03:00:00Z,1.979,0,0
2015-12-18T04:00:00Z,1.999,0,0
2015-12-18T05:00:00Z,2.01,0,0
2015-12-18T06:00:00Z,2.091,0.00448832449989,0.1762116755
2015-12-18T07:00:00Z,2.689,2.46309604235,28.2693039577
2015-12-18T08:00:00Z,4.249,18.4144959362,85.7567040638
2015-12-18T09:00:00Z,5.851,54.4539584848,126.673241515
2015-12-18T10:00:00Z,7.253,83.2846308225,142.493769178
2015-12-18T11:00:00Z,8.177,80.8768381304,144.31576187
2015-12-18T12:00:00Z,8.393,43.3395081631,128.740091837
2015-12-18T13:00:00Z,7.707,14.3073881883,84.7403118117
2015-12-18T14:00:00Z,6.416,3.3962662569,32.1445337431
2015-12-18T15:00:00Z,5.192,0.0879813561137,0.952218643886
2015-12-18T16:00:00Z,4.701,0,0
2015-12-18T17:00:00Z,4.498,0,0
2015-12-18T18:00:00Z,4.321,0,0
2015-12-18T19:00:00Z,4.019,0,0
2015-12-18T20:00:00Z,3.839,0,0
2015-12-18T21:00:00Z,3.783,0,0
2015-12-18T22:00:00Z,3.727,0,0
2015-12-18T23:00:00Z,3.582,0,0
2015-12-19T00:00:00Z,3.531,0,0
2015-12-19T01:00:00Z,3.493,0,0
2015-12-19T02:00:00Z,3.356,0,0
2015-12-19T03:00:00Z,3.209,0,0
2015-12-19T04:00:00Z,3.063,0,0
2015-12-19T05:00:00Z,3.032,0,0
2015-12-19T06:00:00Z,3.113,0.00924781300805,0.230052186992
2015-12-19T07:00:00Z,3.726,4.21859716327,30.6561028367
2015-12-19T08:00:00Z,5.148,28.8948559376,85.6546440624
2015-12-19T09:00:00Z,6.633,75.1792438963,117.580156104
2015-12-19T10:00:00Z,7.787,118.907425702,125.326074298
2015-12-19T11:00:00Z,8.674,131.008855377,120.867544623
2015-12-19T12:00:00Z,8.998,114.800697984,105.769802016
2015-12-19T13:00:00Z,8.452,64.8171054515,82.1069945485
2015-12-19T14:00:00Z,6.682,14.2667631825,37.6974368175
2015-12-19T15:00:00Z,4.949,0.158892042127,0.991607957873
2015-12-19T16:00:00Z,4.126,0,0
2015-12-19T17:00:00Z,3.696,0,0
2015-12-19T18:00:00Z,3.392,0,0
2015-12-19T19:00:00Z,3.117,0,0
2015-12-19T20:00:00Z,2.798,0,0
2015-12-19T21:00:00Z,2.636,0,0
2015-12-19T22:00:00Z,2.549,0,0
2015-12-19T23:00:00Z,2.448,0,0
2015-12-20T00:00:00Z,2.324,0,0
2015-12-20T01:00:00Z,2.213,0,0
2015-12-20T02:00:00Z,2.012,0,0
2015-12-20T03:00:00Z,1.784,0,0
2015-12-20T04:00:00Z,1.589,0,0
2015-12-20T05:00:00Z,1.439,0,0
2015-12-20T06:00:00Z,1.298,0.00367371915797,0.141926280842
2015-12-20T07:00:00Z,1.626,3.07844820972,28.6603517903
2015-12-20T08:00:00Z,3.063,27.2661107507,86.1563892493
2015-12-20T09:00:00Z,4.518,67.1141464455,119.819953555
2015-12-20T10:00:00Z,5.703,108.278127682,129.032272318
2015-12-20T11:00:00Z,6.561,142.944581377,117.399118623
2015-12-20T12:00:00Z,6.775,111.416647308,106.894752692
2015-12-20T13:00:00Z,6.182,65.6267179175,82.2910820825
2015-12-20T14:00:00Z,4.233,13.4194866717,37.5536133283
2015-12-20T15:00:00Z,2.314,0.171937556495,1.00436244351
2015-12-20T16:00:00Z,1.752,0,0
2015-12-20T17:00:00Z,1.541,0,0
2015-12-20T18:00:00Z,1.453,0,0
2015-12-20T19:00:00Z,1.397,0,0
2015-12-20T20:00:00Z,1.249,0,0
2015-12-20T21:00:00Z,1.247,0,0
2015-12-20T22:00:00Z,1.276,0,0
2015-12-20T23:00:00Z,1.297,0,0
2015-12-21T00:00:00Z,1.347,0,0
2015-12-21T01:00:00Z,1.41,0,0
2015-12-21T02:00:00Z,1.348,0,0
2015-12-21T03:00:00Z,1.237,0,0
2015-12-21T04:00:00Z,1.094,0,0
2015-12-21T05:00:00Z,0.874,0,0
2015-12-21T06:00:00Z,0.744,0.0028622365821,0.147137763418
2015-12-21T07:00:00Z,1.295,1.28062131648,24.3830786835
2015-12-21T08:00:00Z,2.754,8.043552694,77.506147306
2015-12-21T09:00:00Z,4.082,16.4731650587,118.515134941
2015-12-21T10:00:00Z,5.444,21.4426235136,140.126076486
2015-12-21T11:00:00Z,6.396,19.5298064718,138.311493528
2015-12-21T12:00:00Z,6.786,13.9534423681,116.464457632
2015-12-21T13:00:00Z,6.516,6.88350140447,76.8520985955
2015-12-21T14:00:00Z,5.359,1.39751290604,26.462587094
2015-12-21T15:00:00Z,4.372,0.0209707271265,0.609329272874
2015-12-21T16:00:00Z,4.047,0,0
2015-12-21T17:00:00Z,3.607,0,0
2015-12-21T18:00:00Z,3.162,0,0
2015-12-21T19:00:00Z,2.916,0,0
2015-12-21T20:00:00Z,2.682,0,0
2015-12-21T21:00:00Z,2.407,0,0
